"TOA5","CR3000_flume","CR3000","5362","CR3000.Std.29","CPU:CR3000Flume.CR3","53051","Table1"
"TIMESTAMP","RECORD","VWC_S2_2","Temp_S2_2","VWC_S2_1","Temp_S2_1","VWC_S3_8","Temp_S3_8","VWC_S3_7","Temp_S3_7","VW_S3_4_Avg","PA_uS_S3_4_Avg","VW_S3_5_Avg","PA_uS_S3_5_Avg","VW_S4_2_Avg","PA_uS_S4_2_Avg","VW_S4_3_Avg","PA_uS_S4_3_Avg","VW_S4_4_Avg","PA_uS_S4_4_Avg","VW_S4_5_Avg","PA_uS_S4_5_Avg","VW_S4_6_Avg","PA_uS_S4_6_Avg","VW_S4_7_Avg","PA_uS_S4_7_Avg","VW_S4_8_Avg","PA_uS_S4_8_Avg","VWC_S3_4","T_S3_4","VW_S3_6_Avg","PA_uS_S3_6_Avg"
"TS","RN","%","DegC","%","DegC","%","DegC","%","DegC","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","m^3/m^3","Deg C","","uSec"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg"
"2017-08-22 11:54:05",82,35.48,13.72,39.05,13.67,2.26,14.34,6.65,14.13,0.023,16.64,0.014,16.13,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:54:10",83,35.54,13.72,39.05,13.72,2.26,14.34,6.59,14.16,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.67,"NAN","NAN"
"2017-08-22 11:54:15",84,35.31,13.72,39.05,13.72,2.14,14.36,6.59,14.13,0.023,16.64,0.014,16.13,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.67,"NAN","NAN"
"2017-08-22 11:54:20",85,35.43,13.72,39.05,13.7,2.26,14.34,6.65,14.13,0.023,16.64,0.014,16.13,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.65,"NAN","NAN"
"2017-08-22 11:54:25",86,35.48,13.72,39.11,13.72,2.14,14.36,6.65,14.16,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.64,"NAN","NAN"
"2017-08-22 11:54:30",87,35.43,13.72,39.05,13.67,2.14,14.34,6.65,14.13,0.022,16.63,0.014,16.13,0.119,21.37,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.66,"NAN","NAN"
"2017-08-22 11:54:35",88,35.43,13.75,38.99,13.7,2.14,14.39,6.65,14.16,0.022,16.63,0.014,16.13,0.119,21.37,0.101,20.59,0.042,17.75,0.021,16.52,0.016,16.26,0.01,15.88,0.002,15.36,0.147,13.66,"NAN","NAN"
"2017-08-22 11:54:40",89,35.48,13.75,38.99,13.67,2.26,14.36,6.59,14.16,0.022,16.63,0.014,16.13,0.119,21.37,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.65,"NAN","NAN"
"2017-08-22 11:54:45",90,35.48,13.75,39.11,13.67,2.26,14.34,6.59,14.13,0.022,16.63,0.014,16.13,0.119,21.37,0.101,20.6,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.69,"NAN","NAN"
"2017-08-22 11:54:50",91,35.31,13.75,39.11,13.67,2.14,14.36,6.59,14.16,0.022,16.63,0.014,16.14,0.119,21.37,0.101,20.6,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.66,"NAN","NAN"
"2017-08-22 11:54:55",92,35.54,13.72,39.05,13.72,2.14,14.36,6.59,14.13,0.022,16.63,0.014,16.13,0.119,21.37,0.101,20.6,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:55:00",93,35.43,13.72,38.99,13.72,2.26,14.39,6.65,14.13,0.022,16.63,0.014,16.13,0.119,21.37,0.101,20.59,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.67,"NAN","NAN"
"2017-08-22 11:55:05",94,35.48,13.72,38.99,13.72,2.26,14.41,6.65,14.16,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.67,"NAN","NAN"
"2017-08-22 11:55:10",95,35.43,13.75,38.93,13.72,2.26,14.36,6.65,14.16,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.67,"NAN","NAN"
"2017-08-22 11:55:15",96,35.43,13.72,38.99,13.72,2.14,14.34,6.65,14.16,0.022,16.63,0.014,16.14,0.119,21.37,0.101,20.6,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:55:20",97,35.43,13.75,39.05,13.72,2.14,14.39,6.59,14.16,0.022,16.63,0.014,16.14,0.119,21.37,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.65,"NAN","NAN"
"2017-08-22 11:55:25",98,35.43,13.72,38.99,13.72,2.26,14.41,6.77,14.13,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.67,"NAN","NAN"
"2017-08-22 11:55:30",99,35.43,13.72,39.11,13.72,2.14,14.39,6.59,14.13,0.023,16.64,0.014,16.13,0.119,21.36,0.101,20.59,0.043,17.75,0.021,16.52,0.017,16.28,0.01,15.88,0.002,15.36,0.147,13.68,"NAN","NAN"
"2017-08-22 11:55:35",100,35.48,13.75,38.93,13.72,2.26,14.41,6.65,14.16,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.6,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:55:40",101,35.31,13.72,39.05,13.72,2.14,14.39,6.65,14.16,0.022,16.63,0.014,16.13,0.119,21.37,0.101,20.59,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.67,"NAN","NAN"
"2017-08-22 11:55:45",102,35.48,13.72,38.93,13.72,2.14,14.39,6.77,14.13,0.023,16.64,0.014,16.14,0.119,21.36,0.101,20.6,0.043,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.65,"NAN","NAN"
"2017-08-22 11:55:50",103,35.43,13.75,39.05,13.72,2.26,14.39,6.65,14.16,0.022,16.63,0.014,16.13,0.119,21.37,0.101,20.6,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.66,"NAN","NAN"
"2017-08-22 11:55:55",104,35.48,13.75,39.11,13.72,2.26,14.39,6.65,14.16,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:56:00",105,35.43,13.72,39.05,13.67,2.14,14.41,6.59,14.16,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.6,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.36,0.147,13.68,"NAN","NAN"
"2017-08-22 11:56:05",106,35.43,13.75,38.93,13.72,2.14,14.41,6.65,14.16,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.59,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:56:10",107,35.54,13.72,39.05,13.67,2.26,14.36,6.59,14.16,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.59,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.69,"NAN","NAN"
"2017-08-22 11:56:15",108,35.48,13.72,39.05,13.67,2.26,14.39,6.65,14.13,0.023,16.64,0.014,16.14,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:56:20",109,35.31,13.72,39.11,13.72,2.26,14.41,6.77,14.16,0.022,16.63,0.014,16.14,0.119,21.37,0.101,20.59,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.67,"NAN","NAN"
"2017-08-22 11:56:25",110,35.48,13.75,39.11,13.72,2.26,14.39,6.65,14.16,0.023,16.64,0.014,16.13,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.36,0.147,13.68,"NAN","NAN"
"2017-08-22 11:56:30",111,35.48,13.72,38.93,13.72,2.26,14.39,6.77,14.18,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:56:35",112,35.43,13.72,39.11,13.72,2.26,14.41,6.59,14.16,0.023,16.64,0.014,16.14,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.67,"NAN","NAN"
"2017-08-22 11:56:40",113,35.43,13.72,38.99,13.72,2.26,14.41,6.77,14.16,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.36,0.147,13.68,"NAN","NAN"
"2017-08-22 11:56:45",114,35.48,13.75,38.99,13.75,2.26,14.39,6.77,14.18,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.59,0.043,17.75,0.021,16.52,0.017,16.28,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:56:50",115,35.48,13.75,39.05,13.72,2.14,14.39,6.65,14.18,0.023,16.64,0.014,16.13,0.119,21.36,0.101,20.6,0.043,17.75,0.021,16.52,0.017,16.28,0.01,15.88,0.002,15.37,0.147,13.66,"NAN","NAN"
"2017-08-22 11:56:55",116,35.48,13.75,38.99,13.72,2.14,14.44,6.59,14.16,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.52,0.017,16.28,0.01,15.88,0.002,15.36,0.147,13.69,"NAN","NAN"
"2017-08-22 11:57:00",117,35.43,13.75,38.99,13.7,2.14,14.44,6.77,14.18,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.6,0.043,17.75,0.021,16.53,0.017,16.28,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:57:05",118,35.48,13.72,38.93,13.72,2.14,14.41,6.59,14.18,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.53,0.017,16.28,0.01,15.88,0.002,15.36,0.147,13.69,"NAN","NAN"
"2017-08-22 11:57:10",119,35.43,13.75,38.93,13.72,2.26,14.41,6.65,14.18,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.36,0.147,13.69,"NAN","NAN"
"2017-08-22 11:57:15",120,35.31,13.75,39.05,13.72,2.26,14.39,6.65,14.16,0.022,16.63,0.014,16.13,0.119,21.37,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:57:20",121,35.43,13.75,39.05,13.72,2.14,14.41,6.77,14.16,0.023,16.64,0.014,16.13,0.119,21.37,0.101,20.6,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:57:25",122,35.43,13.72,39.05,13.75,2.26,14.39,6.77,14.16,0.023,16.64,0.014,16.13,0.119,21.36,0.101,20.6,0.043,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:57:30",123,35.43,13.75,38.93,13.72,2.26,14.39,6.65,14.18,0.022,16.63,0.014,16.13,0.119,21.37,0.101,20.59,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:57:35",124,35.48,13.72,38.93,13.67,2.14,14.41,6.59,14.18,0.022,16.63,0.014,16.13,0.119,21.37,0.101,20.6,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.36,0.147,13.67,"NAN","NAN"
"2017-08-22 11:57:40",125,35.48,13.72,38.93,13.75,2.14,14.41,6.65,14.18,0.023,16.64,0.014,16.13,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.52,0.017,16.28,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:57:45",126,35.43,13.72,39.05,13.72,2.14,14.44,6.77,14.18,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.59,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.7,"NAN","NAN"
"2017-08-22 11:57:50",127,35.48,13.75,39.11,13.72,2.14,14.41,6.65,14.18,0.022,16.63,0.014,16.13,0.119,21.37,0.101,20.59,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.7,"NAN","NAN"
"2017-08-22 11:57:55",128,35.48,13.75,39.11,13.72,2.26,14.44,6.65,14.16,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.7,"NAN","NAN"
"2017-08-22 11:58:00",129,35.54,13.75,39.11,13.72,2.26,14.44,6.59,14.18,0.023,16.64,0.014,16.14,0.119,21.37,0.101,20.59,0.043,17.75,0.021,16.53,0.017,16.28,0.01,15.88,0.002,15.36,0.147,13.68,"NAN","NAN"
"2017-08-22 11:58:05",130,35.43,13.72,39.05,13.75,2.26,14.44,6.77,14.18,0.022,16.63,0.014,16.13,0.119,21.37,0.101,20.6,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.7,"NAN","NAN"
"2017-08-22 11:58:10",131,35.48,13.75,39.05,13.72,2.14,14.41,6.77,14.18,0.023,16.64,0.014,16.14,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.69,"NAN","NAN"
"2017-08-22 11:58:15",132,35.43,13.75,39.05,13.72,2.14,14.41,6.65,14.18,0.023,16.64,0.014,16.14,0.119,21.37,0.101,20.59,0.043,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.71,"NAN","NAN"
"2017-08-22 11:58:20",133,35.48,13.77,39.05,13.72,2.26,14.41,6.77,14.18,0.022,16.63,0.014,16.14,0.119,21.37,0.101,20.59,0.042,17.75,0.021,16.53,0.017,16.28,0.01,15.88,0.002,15.36,0.147,13.7,"NAN","NAN"
"2017-08-22 11:58:25",134,35.48,13.75,39.11,13.75,2.26,14.41,6.59,14.18,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.53,0.017,16.28,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:58:30",135,35.48,13.75,39.05,13.72,2.26,14.41,6.77,14.16,0.023,16.64,0.014,16.13,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.69,"NAN","NAN"
"2017-08-22 11:58:35",136,35.43,13.75,39.05,13.75,2.26,14.41,6.59,14.16,0.023,16.64,0.014,16.13,0.119,21.37,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.69,"NAN","NAN"
"2017-08-22 11:58:40",137,35.31,13.72,39.05,13.72,2.26,14.44,6.59,14.18,0.023,16.64,0.014,16.13,0.119,21.36,0.101,20.59,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.7,"NAN","NAN"
"2017-08-22 11:58:45",138,35.48,13.75,39.05,13.75,2.14,14.41,6.59,14.16,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.52,0.017,16.28,0.01,15.88,0.002,15.36,0.147,13.71,"NAN","NAN"
"2017-08-22 11:58:50",139,35.31,13.75,38.99,13.72,2.14,14.44,6.65,14.18,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.68,"NAN","NAN"
"2017-08-22 11:58:55",140,35.31,13.72,39.05,13.72,2.26,14.44,6.77,14.18,0.022,16.63,0.014,16.14,0.119,21.37,0.101,20.6,0.043,17.75,0.021,16.52,0.017,16.28,0.01,15.88,0.002,15.37,0.147,13.71,"NAN","NAN"
"2017-08-22 11:59:00",141,35.43,13.75,39.05,13.72,2.14,14.44,6.59,14.18,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.89,0.002,15.36,0.147,13.71,"NAN","NAN"
"2017-08-22 11:59:05",142,35.43,13.75,39.05,13.72,2.26,14.44,6.65,14.21,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.53,0.017,16.28,0.01,15.88,0.002,15.36,0.147,13.7,"NAN","NAN"
"2017-08-22 11:59:10",143,35.48,13.75,39.05,13.7,2.32,14.44,6.65,14.21,0.023,16.64,0.014,16.13,0.119,21.37,0.101,20.6,0.042,17.75,0.021,16.52,0.017,16.28,0.01,15.88,0.002,15.36,0.147,13.71,"NAN","NAN"
"2017-08-22 11:59:15",144,35.48,13.75,38.93,13.72,2.14,14.44,6.83,14.18,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.6,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.71,"NAN","NAN"
"2017-08-22 11:59:20",145,35.43,13.72,38.99,13.72,2.14,14.41,6.77,14.21,0.022,16.63,0.014,16.14,0.119,21.37,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.7,"NAN","NAN"
"2017-08-22 11:59:25",146,35.43,13.75,39.05,13.72,2.14,14.44,6.77,14.21,0.023,16.64,0.014,16.14,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.52,0.017,16.28,0.01,15.88,0.002,15.37,0.147,13.7,"NAN","NAN"
"2017-08-22 11:59:30",147,35.48,13.75,38.99,13.72,2.26,14.44,6.77,14.18,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.59,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.7,"NAN","NAN"
"2017-08-22 11:59:35",148,35.48,13.75,39.05,13.75,2.14,14.44,6.65,14.18,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.53,0.017,16.28,0.01,15.88,0.002,15.37,0.147,13.67,"NAN","NAN"
"2017-08-22 11:59:40",149,35.48,13.75,38.99,13.72,2.26,14.44,6.65,14.18,0.023,16.64,0.014,16.14,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.7,"NAN","NAN"
"2017-08-22 11:59:45",150,35.48,13.77,39.05,13.72,2.14,14.44,6.59,14.21,0.023,16.64,0.014,16.14,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.71,"NAN","NAN"
"2017-08-22 11:59:50",151,35.31,13.75,38.93,13.75,2.26,14.44,6.65,14.18,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.89,0.002,15.37,0.147,13.69,"NAN","NAN"
"2017-08-22 11:59:55",152,35.48,13.75,39.11,13.72,2.26,14.44,6.65,14.21,0.023,16.64,0.014,16.14,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.53,0.017,16.28,0.01,15.88,0.002,15.36,0.147,13.71,"NAN","NAN"
"2017-08-22 12:00:00",153,35.48,13.77,38.93,13.72,2.26,14.44,6.65,14.21,0.022,16.63,0.014,16.14,0.119,21.37,0.101,20.59,0.042,17.75,0.021,16.52,0.017,16.28,0.01,15.88,0.002,15.36,0.147,13.68,"NAN","NAN"
"2017-08-22 12:00:05",154,35.43,13.77,38.99,13.72,2.26,14.44,6.59,14.23,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.59,0.043,17.75,0.021,16.53,0.017,16.28,0.01,15.88,0.002,15.37,0.147,13.72,"NAN","NAN"
"2017-08-22 12:00:10",155,35.48,13.72,39.05,13.72,2.26,14.46,6.59,14.23,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.72,"NAN","NAN"
"2017-08-22 12:00:15",156,35.54,13.75,38.99,13.72,2.14,14.44,6.65,14.21,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.53,0.017,16.28,0.01,15.88,0.002,15.37,0.147,13.71,"NAN","NAN"
"2017-08-22 12:00:20",157,35.48,13.75,39.05,13.67,2.14,14.44,6.65,14.18,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.59,0.043,17.75,0.021,16.53,0.017,16.28,0.01,15.88,0.002,15.37,0.147,13.69,"NAN","NAN"
"2017-08-22 12:00:25",158,35.43,13.77,39.05,13.72,2.14,14.46,6.59,14.21,0.023,16.64,0.014,16.13,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.52,0.017,16.28,0.01,15.88,0.002,15.37,0.147,13.73,"NAN","NAN"
"2017-08-22 12:00:30",159,35.48,13.77,38.99,13.75,2.14,14.44,6.77,14.21,0.023,16.64,0.014,16.13,0.119,21.37,0.101,20.59,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.71,"NAN","NAN"
"2017-08-22 12:00:35",160,35.43,13.77,38.99,13.72,2.14,14.44,6.77,14.23,0.022,16.63,0.014,16.14,0.119,21.37,0.101,20.59,0.042,17.75,0.021,16.53,0.017,16.28,0.01,15.88,0.002,15.37,0.147,13.71,"NAN","NAN"
"2017-08-22 12:00:40",161,35.31,13.77,38.93,13.72,2.14,14.44,6.65,14.18,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.59,0.043,17.75,0.021,16.53,0.017,16.28,0.01,15.89,0.002,15.37,0.147,13.71,"NAN","NAN"
"2017-08-22 12:00:45",162,35.43,13.75,38.99,13.72,2.14,14.44,6.65,14.23,0.023,16.64,0.014,16.13,0.119,21.36,0.101,20.6,0.043,17.75,0.021,16.53,0.017,16.28,0.01,15.89,0.002,15.37,0.147,13.7,"NAN","NAN"
"2017-08-22 12:00:50",163,35.48,13.75,39.05,13.72,2.26,14.46,6.65,14.21,0.023,16.64,0.014,16.14,0.119,21.36,0.101,20.59,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.89,0.002,15.37,0.147,13.72,"NAN","NAN"
"2017-08-22 12:00:55",164,35.43,13.75,39.05,13.75,2.14,14.46,6.65,14.23,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.59,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.73,"NAN","NAN"
"2017-08-22 12:01:00",165,35.43,13.72,38.99,13.72,2.26,14.44,6.59,14.18,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.6,0.043,17.75,0.021,16.53,0.017,16.28,0.01,15.88,0.002,15.37,0.147,13.71,"NAN","NAN"
"2017-08-22 12:01:05",166,35.31,13.75,38.93,13.72,2.26,14.46,6.77,14.23,0.023,16.64,0.014,16.14,0.119,21.36,0.101,20.59,0.043,17.75,0.021,16.53,0.017,16.28,0.01,15.89,0.002,15.37,0.147,13.69,"NAN","NAN"
"2017-08-22 12:01:10",167,35.48,13.75,39.05,13.75,2.14,14.49,6.77,14.23,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.89,0.002,15.37,0.147,13.71,"NAN","NAN"
"2017-08-22 12:01:15",168,35.54,13.77,39.05,13.75,2.14,14.49,6.65,14.23,0.023,16.64,0.014,16.14,0.119,21.36,0.101,20.59,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.89,0.002,15.37,0.147,13.72,"NAN","NAN"
"2017-08-22 12:01:20",169,35.48,13.75,39.11,13.72,2.14,14.44,6.77,14.23,0.023,16.64,0.014,16.14,0.119,21.36,0.101,20.6,0.043,17.75,0.021,16.53,0.017,16.28,0.01,15.89,0.002,15.37,0.147,13.69,"NAN","NAN"
"2017-08-22 12:01:25",170,35.43,13.77,39.11,13.75,2.26,14.46,6.65,14.23,0.023,16.64,0.014,16.14,0.119,21.36,0.101,20.6,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.73,"NAN","NAN"
"2017-08-22 12:01:30",171,35.54,13.77,38.99,13.75,2.14,14.44,6.77,14.23,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.88,0.002,15.36,0.147,13.73,"NAN","NAN"
"2017-08-22 12:01:35",172,35.43,13.77,38.99,13.75,2.14,14.46,6.83,14.21,0.023,16.64,0.014,16.14,0.119,21.36,0.101,20.59,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.89,0.002,15.37,0.147,13.71,"NAN","NAN"
"2017-08-22 12:01:40",173,35.43,13.77,38.93,13.72,2.26,14.49,6.77,14.21,0.023,16.64,0.014,16.14,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.52,0.016,16.27,0.01,15.88,0.002,15.37,0.147,13.72,"NAN","NAN"
"2017-08-22 12:01:45",174,35.43,13.77,39.05,13.75,2.14,14.46,6.65,14.23,0.022,16.63,0.014,16.14,0.119,21.37,0.101,20.6,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.89,0.002,15.36,0.147,13.71,"NAN","NAN"
"2017-08-22 12:01:50",175,35.31,13.75,39.05,13.75,2.14,14.46,6.59,14.23,0.022,16.63,0.014,16.13,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.89,0.002,15.37,0.147,13.71,"NAN","NAN"
"2017-08-22 12:01:55",176,35.43,13.75,38.99,13.72,2.14,14.44,6.77,14.23,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.6,0.042,17.75,0.021,16.53,0.016,16.27,0.01,15.89,0.002,15.37,0.147,13.73,"NAN","NAN"
"2017-08-22 12:02:00",177,35.48,13.75,38.99,13.75,2.26,14.46,6.83,14.23,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.6,0.043,17.75,0.021,16.53,0.016,16.27,0.01,15.89,0.002,15.37,0.147,13.72,"NAN","NAN"
